Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_EPOCH	1	0:[]	T/	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Epoch	day-month-year hour:minute:second		Epoch	CDF epoch time for the start of the  one-year measurement period		support_data											
Astro	CDF_EPOCH	1	0:[]	T/	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Epoch2	day-month-year hour:minute:second		Epoch2	CDF epoch time for end of the measurement period in a one-year map		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	mapnum			Starting Map Number	Sequential starting number 1 - 22 for six-month map from IBEX Data Release 16		data											
Astro	CDF_UINT2	1	1:[30]	F/T	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	latitude_bin	Bin Number		Solar Ecliptic Latitude Bin Number	Solar Ecliptic Latitude Bin Number corresponding to six-degree latitudinal increments of the current IBEX viewing sector		support_data											
Astro	CDF_UINT2	1	1:[60]	F/T	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	longitude_bin	Bin Number		Solar West Ecliptic Longitude Bin Number	Solar West Ecliptic Longitude Bin Number corresponding to six-degree longitudinal increments of the current IBEX viewing sector		support_data											
Astro	CDF_REAL4	1	1:[30]	F/T	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Latitude	&#176;		Solar Ecliptic Latitude	Solar Ecliptic Latitude		support_data											
Astro	CDF_REAL4	1	1:[60]	F/T	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	West_Longitude	&#176;		Solar West Ecliptic Longitude	Solar West Ecliptic Longitude		support_data											
Astro	CDF_REAL4	1	1:[60]	F/T	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	East_Longitude	&#176;		Solar East Ecliptic Longitude	Solar East Ecliptic Longitude		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	orbit1			Starting Orbit Number	Starting Orbit Number of the measurement period		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	orbit2			Ending Orbit Number	Ending Orbit Number of the measurement period		support_data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener1	keV		Lo Energy Channel 1 ~0.015 keV	Lo Energy Channel 1 ~0.015 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener1_plasma	keV		Lo Energy Channel 1 ~0.015 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux1	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 1 ~0.015 keV	Differential Flux, Lo Energy Channel 1 ~0.015 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux1_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 1 ~0.015 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux1_movie	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 1 ~0.015 keV	---&gt; Mapped Movie		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr1			Signal/Noise Ratio, Lo Energy Channel 1 ~0.015 keV	Signal/Noise Ratio, IBEX-Lo Energy Channel 1 ~0.015 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr1_plasma			Signal/Noise Ratio, Lo Energy Channel 1 ~0.015 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar1	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 1 ~0.015 keV	Flux Variance, Lo Energy Channel 1 ~0.015 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar1_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 1 ~0.015 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts1			Total Counts, Lo Energy Channel 1 ~0.015 keV	Total Counts, Lo Energy Channel 1, ~0.015 keV		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts1_plasma			Total Counts, Lo Energy Channel 1 ~0.015 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp1	s		Total Exposure Time, Lo Energy Channel 1 ~0.015 keV	Total Exposure Time, Lo Energy Channel 1 ~0.015 keV		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp1_plasma	s		Total Exposure Time, Lo Energy Channel 1 ~0.015 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb1	#/pixel		Samples per pixel, Lo Energy Channel 1 ~0.015 keV	Samples per pixel, Lo Energy Channel 1 ~0.015 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb1_plasma	#/pixel		Samples per pixel, Lo Energy Channel 1 ~0.015 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn1	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 1	Flux exceeding S/N threshold, Lo Energy Channel 1 - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn1_plasma	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 1	Flux exceeding S/N threshold, Lo Energy Channel 1 ~0.015 keV		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener2	keV		Lo Energy Channel 2 ~0.029 keV	Lo Energy Channel 2 ~0.029 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener2_plasma	keV		Lo Energy Channel 2 ~0.029 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux2	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 2 ~0.029 keV	Differential Flux, Lo Energy Channel 2 ~0.029 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux2_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 2 ~0.029 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux2_movie	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 2 ~0.029 keV	---&gt; Mapped Movie		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr2			Signal/Noise Ratio, Lo Energy Channel 2 ~0.029 keV	Signal/Noise Ratio, IBEX-Lo Energy Channel 2 ~0.029 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr2_plasma			Signal/Noise Ratio, Lo Energy Channel 2 ~0.029 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar2	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 2 ~0.029 keV	Flux Variance, Lo Energy Channel 2 ~0.029 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar2_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 2 ~0.029 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts2			Total Counts, Lo Energy Channel 2 ~0.029 keV	Total Counts, Lo Energy Channel 2 ~0.029 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts2_plasma			Total Counts, Lo Energy Channel 2 ~0.029 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp2	s		Total Exposure Time, Lo Energy Channel 2 ~0.029 keV	Total Exposure Time, Lo Energy Channel 2 ~0.029 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp2_plasma	s		Total Exposure Time, Lo Energy Channel 2 ~0.029 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb2	#/pixel		Samples per pixel, Lo Energy Channel 2 ~0.029 keV	Samples per pixel, Lo Energy Channel 2 ~0.029 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb2_plasma	#/pixel		Samples per pixel, Lo Energy Channel 2 ~0.029 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn2	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 2	Flux exceeding S/N threshold, Lo Energy Channel 2 - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn2_plasma	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 2	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener3	keV		Lo Energy Channel 3 ~0.055 keV	Lo Energy Channel 3 ~0.055 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener3_plasma	keV		Lo Energy Channel 3 ~0.055 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux3	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 3 ~0.055 keV	Differential Flux, Lo Energy Channel 3 ~0.055 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux3_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 3 ~0.055 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux3_movie	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 3 ~0.055 keV	---&gt; Mapped Movie		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr3			Signal/Noise Ratio, Lo Energy Channel 3 ~0.055 keV	Signal/Noise Ratio, IBEX-Lo Energy Channel 3 ~0.055 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr3_plasma			Signal/Noise Ratio, Lo Energy Channel 3 ~0.055 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar3	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 3 ~0.055 keV	Flux Variance, Lo Energy Channel 3 ~0.055 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar3_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 3 ~0.055 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts3			Total Counts, Lo Energy Channel 3, ~0.055 keV	Total Counts, Lo Energy Channel 3 ~0.055 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts3_plasma			Total Counts, Lo Energy Channel 3 ~0.055 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp3	s		Total Exposure Time, Lo Energy Channel 3 ~0.055 keV	Total Exposure Time, Lo Energy Channel 3 ~0.055 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp3_plasma	s		Total Exposure Time, Lo Energy Channel 3 ~0.055 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb3	#/pixel		Samples per pixel, Lo Energy Channel 3 ~0.055 keV	Samples per pixel, Lo Energy Channel 3 ~0.055 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb3_plasma	#/pixel		Samples per pixel, Lo Energy Channel 3 ~0.055 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn3	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 3	Flux exceeding S/N threshold, Lo Energy Channel 3 - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn3_plasma	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 3	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener4	keV		Lo Energy Channel 4 ~0.11 keV	Lo Energy Channel 4 ~0.11 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener4_plasma	keV		Lo Energy Channel 4 ~0.11 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux4	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 4 ~0.11 keV	Differential Flux, Lo Energy Channel 4 ~0.11 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux4_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 4 ~0.11 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux4_movie	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 4 ~0.11 keV	---&gt; Mapped Movie		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr4			Signal/Noise Ratio, Lo Energy Channel 4 ~0.11 keV	Signal/Noise Ratio, IBEX-Lo Energy Channel 4 ~0.11 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr4_plasma			Signal/Noise Ratio, Lo Energy Channel 4 ~0.11 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar4	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 4 ~0.11 keV	Flux Variance, Lo Energy Channel 4 ~0.11 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar4_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 4 ~0.11 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts4			Total Counts, Lo Energy Channel 4 ~0.11 keV	Total Counts, Lo Energy Channel 4 ~0.11 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts4_plasma			Total Counts, Lo Energy Channel 4 ~0.11 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp4	s		Total Exposure Time, Lo Energy Channel 4 ~0.11 keV	Total Exposure Time, Lo Energy Channel 4 ~0.11 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp4_plasma	s		Total Exposure Time, Lo Energy Channel 4 ~0.11 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb4	#/pixel		Samples per pixel, Lo Energy Channel 4 ~0.11 keV	Samples per pixel, Lo Energy Channel 4 ~0.11 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb4_plasma	#/pixel		Samples per pixel, Lo Energy Channel 4 ~0.11 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn4	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 4	Flux exceeding S/N threshold, Lo Energy Channel 4 - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn4_plasma	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 4	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener5	keV		Lo Energy Channel 5 ~0.209 keV	Lo Energy Channel 5 ~0.209 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener5_plasma	keV		Lo Energy Channel 5 ~0.209 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux5	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 5 ~0.209 keV	Differential Flux, Lo Energy Channel 5 ~0.209 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux5_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 5 ~0.209 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux5_movie	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 5 ~0.209 keV	---&gt; Mapped Movie		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr5			Signal/Noise Ratio, Lo Energy Channel 5 ~0.209 keV	Signal/Noise Ratio, IBEX-Lo Energy Channel 5 ~0.209 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr5_plasma			Signal/Noise Ratio, Lo Energy Channel 5 ~0.209 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar5	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 5 ~0.209 keV	Flux Variance, Lo Energy Channel 5 ~0.209 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar5_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 5 ~0.209 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts5			Total Counts, Lo Energy Channel 5 ~0.209 keV	Total Counts, Lo Energy Channel  5 ~0.209 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Cnts5_plasma			Total Counts, Lo Energy Channel 5 ~0.209 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp5	s		Total Exposure Time, Lo Energy Channel 5 ~0.209 keV	Total Exposure Time, Lo Energy Channel 5 ~0.209 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fexp5_plasma	s		Total Exposure Time, Lo Energy Channel 5 ~0.209 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb5	#/pixel		Samples per pixel, Lo Energy Channel 5 ~0.209 keV	Samples per pixel, Lo Energy Channel 5 ~0.209 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Numb5_plasma	#/pixel		Samples per pixel, Lo Energy Channel 5 ~0.209 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn5	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 5	Flux exceeding S/N threshold, Lo Energy Channel 5 - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ffsn5_plasma	ENAs/(cm2 s sr keV)		Flux exceeding S/N threshold, Lo Energy Channel 5	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener6	keV		Lo Energy Channel 6 ~0.439 keV	Lo Energy Channel 6 ~0.439 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Ener6_plasma	keV		Lo Energy Channel 6 ~0.439 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux6	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 6 ~0.439 keV	Differential Flux, Lo Energy Channel 6 ~0.439 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux6_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 6 ~0.439 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Flux6_movie	ENAs/(cm2 s sr keV)		Differential Flux, Lo Energy Channel 6 ~0.439 keV	---&gt; Mapped Movie		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr6			Signal/Noise Ratio, Lo Energy Channel 6 ~0.439 keV	Signal/Noise Ratio, IBEX-Lo Energy Channel 6 ~0.439 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fsnr6_plasma			Signal/Noise Ratio, Lo Energy Channel 6 ~0.439 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar6	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 6 ~0.439 keV	Flux Variance, Lo Energy Channel 6 ~0.439 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_lo_r17_cg_nosp_ram_1yr	Fvar6_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Lo Energy Channel 6 ~0.439 keV	---&gt; Above as X/Y image		data											
